TransactionID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,TotalAmount,Segment
TXN16241,CUST02820,2023-09-20,Men's Clothing,Shirt,2,47.89,95.78,At-Risk
TXN17282,CUST02990,2023-09-20,Accessories,Handbag,1,42.47,42.47,Champions
TXN2036,CUST00188,2023-09-20,Women's Clothing,Dress,4,54.5,218.0,Loyal
TXN4605,CUST00664,2023-09-20,Women's Clothing,Jeans,5,100.15,500.75,Champions
TXN8498,CUST01406,2023-09-20,Women's Clothing,Skirt,1,127.51,127.51,Champions
TXN4401,CUST00630,2023-09-20,Women's Clothing,Skirt,5,59.87,299.35,At-Risk
TXN1478,CUST00078,2023-09-20,Footwear,Sandals,2,68.39,136.78,Loyal
TXN6265,CUST00987,2023-09-20,Men's Clothing,T-Shirt,5,44.68,223.4,At-Risk
TXN2236,CUST00226,2023-09-20,Accessories,Wallet,4,78.46,313.84,At-Risk
TXN1493,CUST00080,2023-09-20,Women's Clothing,Dress,2,85.5,171.0,Loyal
TXN18522,CUST03212,2023-09-20,Women's Clothing,Dress,4,141.47,565.88,New
TXN9383,CUST01568,2023-09-20,Accessories,Belt,3,44.82,134.46,Champions
TXN4938,CUST00726,2023-09-20,Women's Clothing,Jacket,2,105.12,210.24,Champions
TXN17124,CUST02962,2023-09-20,Men's Clothing,T-Shirt,5,101.41,507.05,Champions
TXN1420,CUST00067,2023-09-20,Accessories,Wallet,4,55.84,223.36,Champions
TXN15042,CUST02602,2023-09-20,Men's Clothing,Jacket,2,61.36,122.72,Loyal
TXN6174,CUST00967,2023-09-20,Women's Clothing,Dress,2,78.53,157.06,New
TXN6777,CUST01084,2023-09-20,Women's Clothing,Blouse,4,139.03,556.12,At-Risk
TXN18602,CUST03227,2023-09-20,Women's Clothing,Blouse,1,37.26,37.26,Champions
TXN10682,CUST01807,2023-09-20,Women's Clothing,Jeans,4,104.05,416.2,New
TXN2077,CUST00193,2023-09-20,Men's Clothing,Sweater,3,88.74,266.22,Loyal
TXN7269,CUST01179,2023-09-20,Men's Clothing,T-Shirt,2,118.73,237.46,Champions
TXN7034,CUST01128,2023-09-20,Men's Clothing,Sweater,4,107.91,431.64,At-Risk
TXN9781,CUST01648,2023-09-20,Accessories,Sunglasses,4,76.48,305.92,At-Risk
TXN11986,CUST02040,2023-09-20,Women's Clothing,Dress,3,124.52,373.56,New
TXN1625,CUST00111,2023-09-20,Women's Clothing,Blouse,5,125.56,627.8,At-Risk
TXN8330,CUST01375,2023-09-20,Women's Clothing,Skirt,1,80.05,80.05,Champions
TXN2346,CUST00248,2023-09-20,Women's Clothing,Skirt,5,74.02,370.1,New
TXN3099,CUST00385,2023-09-20,Women's Clothing,Jeans,5,136.14,680.7,New
TXN5800,CUST00889,2023-09-20,Women's Clothing,Skirt,2,136.93,273.86,New
TXN14445,CUST02496,2023-09-20,Accessories,Sunglasses,3,28.69,86.07,Loyal
TXN6890,CUST01107,2023-09-21,Men's Clothing,Pants,4,53.38,213.52,Loyal
TXN5880,CUST00904,2023-09-21,Women's Clothing,Dress,2,125.59,251.18,Loyal
TXN6075,CUST00941,2023-09-21,Men's Clothing,Pants,2,42.85,85.7,New
TXN18552,CUST03220,2023-09-21,Women's Clothing,Jacket,1,121.62,121.62,Loyal
TXN1038,CUST00006,2023-09-21,Men's Clothing,Sweater,2,37.62,75.24,Champions
TXN10938,CUST01863,2023-09-21,Accessories,Handbag,4,59.97,239.88,Others
TXN9545,CUST01598,2023-09-21,Men's Clothing,Jacket,4,73.22,292.88,Loyal
TXN1916,CUST00167,2023-09-21,Women's Clothing,Blouse,5,118.76,593.8,Champions
TXN9606,CUST01610,2023-09-21,Men's Clothing,T-Shirt,2,78.04,156.08,Champions
TXN15793,CUST02747,2023-09-21,Men's Clothing,Pants,2,54.78,109.56,Champions
TXN5409,CUST00818,2023-09-21,Men's Clothing,T-Shirt,5,33.73,168.65,Loyal
TXN13595,CUST02348,2023-09-21,Women's Clothing,Blouse,3,58.5,175.5,Champions
TXN15357,CUST02662,2023-09-21,Women's Clothing,Jacket,4,121.8,487.2,At-Risk
TXN18289,CUST03176,2023-09-21,Men's Clothing,Sweater,1,51.96,51.96,Champions
TXN9437,CUST01574,2023-09-21,Women's Clothing,Dress,4,145.31,581.24,New
TXN1980,CUST00180,2023-09-21,Women's Clothing,Dress,1,111.93,111.93,At-Risk
TXN9576,CUST01606,2023-09-21,Men's Clothing,Jacket,2,118.29,236.58,New
TXN12712,CUST02182,2023-09-21,Men's Clothing,Shirt,2,49.27,98.54,New
TXN7934,CUST01299,2023-09-21,Footwear,Sneakers,1,147.36,147.36,Champions
TXN5897,CUST00907,2023-09-21,Women's Clothing,Jacket,2,137.48,274.96,Champions
TXN11670,CUST01981,2023-09-21,Footwear,Sandals,2,104.14,208.28,Loyal
TXN7727,CUST01265,2023-09-21,Women's Clothing,Jeans,4,97.69,390.76,Champions
TXN4269,CUST00602,2023-09-21,Men's Clothing,T-Shirt,4,102.35,409.4,Loyal
TXN7538,CUST01228,2023-09-21,Men's Clothing,Sweater,4,38.45,153.8,At-Risk
TXN8132,CUST01339,2023-09-21,Men's Clothing,Sweater,1,83.16,83.16,Others
TXN7437,CUST01208,2023-09-21,Women's Clothing,Jacket,4,60.66,242.64,Loyal
TXN4049,CUST00569,2023-09-21,Women's Clothing,Jacket,1,52.21,52.21,Others
TXN10768,CUST01824,2023-09-21,Footwear,Loafers,5,149.6,748.0,Others
TXN4264,CUST00600,2023-09-21,Accessories,Sunglasses,2,68.26,136.52,Champions
TXN4572,CUST00660,2023-09-21,Accessories,Wallet,3,49.72,149.16,Champions
TXN14012,CUST02417,2023-09-21,Men's Clothing,Sweater,3,81.22,243.66,Loyal
TXN1398,CUST00066,2023-09-21,Accessories,Sunglasses,1,52.73,52.73,Champions
TXN6884,CUST01105,2023-09-21,Men's Clothing,T-Shirt,2,93.95,187.9,Others
TXN17383,CUST03006,2023-09-21,Men's Clothing,T-Shirt,1,57.99,57.99,Loyal
TXN4063,CUST00571,2023-09-21,Men's Clothing,Shirt,4,41.08,164.32,At-Risk
TXN10934,CUST01862,2023-09-21,Women's Clothing,Jacket,1,76.59,76.59,At-Risk
TXN9818,CUST01655,2023-09-21,Men's Clothing,Sweater,5,104.05,520.25,Champions
TXN1712,CUST00127,2023-09-21,Men's Clothing,T-Shirt,2,75.22,150.44,Others
TXN16974,CUST02935,2023-09-21,Men's Clothing,T-Shirt,2,38.38,76.76,Champions
TXN15671,CUST02723,2023-09-21,Accessories,Sunglasses,5,76.47,382.35,At-Risk
TXN2871,CUST00342,2023-09-21,Women's Clothing,Blouse,1,143.18,143.18,At-Risk
TXN14911,CUST02581,2023-09-21,Women's Clothing,Skirt,1,97.27,97.27,Loyal
TXN2749,CUST00317,2023-09-21,Women's Clothing,Skirt,2,68.69,137.38,Champions
TXN15930,CUST02768,2023-09-21,Women's Clothing,Dress,1,139.85,139.85,Loyal
TXN6908,CUST01109,2023-09-21,Women's Clothing,Blouse,1,130.46,130.46,Loyal
TXN9231,CUST01538,2023-09-21,Men's Clothing,Jacket,2,89.0,178.0,New
TXN15007,CUST02596,2023-09-21,Men's Clothing,T-Shirt,4,76.82,307.28,Champions
TXN7462,CUST01213,2023-09-21,Footwear,Loafers,4,157.88,631.52,Loyal
TXN12074,CUST02062,2023-09-21,Women's Clothing,Skirt,1,136.96,136.96,Loyal
TXN9643,CUST01617,2023-09-21,Women's Clothing,Dress,2,141.0,282.0,Loyal
TXN3353,CUST00435,2023-09-21,Accessories,Sunglasses,2,58.2,116.4,At-Risk
TXN16236,CUST02819,2023-09-21,Women's Clothing,Jeans,5,66.66,333.3,Loyal
TXN8836,CUST01469,2023-09-21,Men's Clothing,Shirt,3,106.96,320.88,Champions
TXN10332,CUST01741,2023-09-21,Women's Clothing,Dress,1,44.59,44.59,Loyal
TXN17926,CUST03105,2023-09-21,Women's Clothing,Skirt,2,135.33,270.66,Loyal
TXN13720,CUST02365,2023-09-21,Men's Clothing,Sweater,5,103.95,519.75,At-Risk
TXN18027,CUST03128,2023-09-21,Accessories,Wallet,4,19.69,78.76,New
TXN4223,CUST00594,2023-09-21,Women's Clothing,Jacket,1,79.87,79.87,Loyal
TXN9367,CUST01566,2023-09-21,Accessories,Belt,2,52.04,104.08,Others
TXN15508,CUST02694,2023-09-21,Footwear,Loafers,2,72.92,145.84,Loyal
TXN8481,CUST01402,2023-09-21,Women's Clothing,Dress,2,94.19,188.38,Loyal
TXN5444,CUST00822,2023-09-21,Women's Clothing,Skirt,2,115.08,230.16,At-Risk
TXN9120,CUST01519,2023-09-21,Women's Clothing,Jacket,4,102.65,410.6,New
TXN6019,CUST00932,2023-09-21,Accessories,Handbag,3,74.07,222.21,Loyal
TXN18518,CUST03211,2023-09-21,Footwear,Sneakers,3,95.91,287.73,Loyal
TXN9054,CUST01505,2023-09-21,Accessories,Sunglasses,4,61.32,245.28,Champions
TXN3424,CUST00446,2023-09-21,Women's Clothing,Jacket,4,131.4,525.6,Champions
TXN10775,CUST01826,2023-09-21,Men's Clothing,Jacket,4,37.26,149.04,New
TXN6047,CUST00937,2023-09-22,Men's Clothing,Pants,2,40.71,81.42,New
TXN9888,CUST01663,2023-09-22,Women's Clothing,Jacket,4,43.31,173.24,New
TXN17100,CUST02957,2023-09-22,Men's Clothing,Pants,1,59.28,59.28,Champions
TXN6914,CUST01110,2023-09-22,Men's Clothing,Jacket,5,116.48,582.4,At-Risk
TXN10644,CUST01800,2023-09-22,Women's Clothing,Jacket,5,130.69,653.45,At-Risk
TXN6121,CUST00952,2023-09-22,Footwear,Sneakers,3,68.5,205.5,At-Risk
TXN18569,CUST03222,2023-09-22,Accessories,Wallet,5,53.17,265.85,Champions
TXN8522,CUST01410,2023-09-22,Men's Clothing,Pants,2,33.94,67.88,Champions
TXN16781,CUST02906,2023-09-22,Men's Clothing,Pants,4,96.55,386.2,Champions
TXN1562,CUST00095,2023-09-22,Women's Clothing,Dress,5,145.53,727.65,New
TXN12517,CUST02139,2023-09-22,Women's Clothing,Jeans,3,104.26,312.78,Others
TXN18472,CUST03205,2023-09-22,Men's Clothing,Sweater,2,49.06,98.12,At-Risk
TXN14316,CUST02475,2023-09-22,Women's Clothing,Jacket,3,103.7,311.1,Champions
TXN17770,CUST03077,2023-09-22,Accessories,Sunglasses,1,62.25,62.25,Others
TXN16479,CUST02857,2023-09-22,Women's Clothing,Skirt,1,67.29,67.29,New
TXN16797,CUST02909,2023-09-22,Accessories,Wallet,3,78.69,236.07,Champions
TXN8197,CUST01352,2023-09-22,Accessories,Handbag,4,35.37,141.48,Loyal
TXN1285,CUST00050,2023-09-22,Women's Clothing,Skirt,2,103.42,206.84,Champions
TXN18684,CUST03238,2023-09-22,Men's Clothing,Sweater,2,46.6,93.2,Champions
TXN17345,CUST02999,2023-09-22,Men's Clothing,Shirt,2,69.7,139.4,Loyal
TXN3588,CUST00477,2023-09-22,Women's Clothing,Skirt,3,57.9,173.7,Loyal
TXN7473,CUST01214,2023-09-22,Footwear,Loafers,5,177.06,885.3,Loyal
TXN8342,CUST01376,2023-09-22,Men's Clothing,Pants,5,46.41,232.05,Champions
TXN16774,CUST02906,2023-09-22,Footwear,Loafers,2,82.89,165.78,Champions
TXN13615,CUST02353,2023-09-22,Men's Clothing,T-Shirt,1,91.39,91.39,Loyal
TXN16476,CUST02855,2023-09-22,Men's Clothing,Sweater,5,40.36,201.8,Champions
TXN11152,CUST01900,2023-09-22,Women's Clothing,Dress,1,136.71,136.71,Champions
TXN14310,CUST02475,2023-09-22,Women's Clothing,Dress,3,71.86,215.58,Champions
TXN6664,CUST01066,2023-09-22,Men's Clothing,Sweater,1,108.5,108.5,Loyal
TXN17402,CUST03007,2023-09-22,Women's Clothing,Jeans,3,39.55,118.65,Champions
TXN9992,CUST01683,2023-09-22,Women's Clothing,Dress,1,98.27,98.27,Champions
TXN9073,CUST01509,2023-09-22,Men's Clothing,Jacket,1,81.49,81.49,Lost
TXN13482,CUST02328,2023-09-22,Women's Clothing,Jeans,3,131.96,395.88,Loyal
TXN15990,CUST02778,2023-09-22,Footwear,Sandals,4,151.91,607.64,Loyal
TXN5943,CUST00915,2023-09-22,Women's Clothing,Skirt,1,46.02,46.02,New
TXN16044,CUST02785,2023-09-22,Men's Clothing,T-Shirt,3,59.76,179.28,Champions
TXN16021,CUST02782,2023-09-22,Accessories,Sunglasses,5,78.64,393.2,At-Risk
TXN17529,CUST03034,2023-09-22,Footwear,Sandals,2,127.41,254.82,Lost
TXN9320,CUST01557,2023-09-22,Women's Clothing,Blouse,5,103.57,517.85,Others
TXN15334,CUST02657,2023-09-22,Women's Clothing,Jacket,4,127.54,510.16,Loyal
TXN15604,CUST02711,2023-09-22,Accessories,Scarf,2,36.3,72.6,Champions
TXN4679,CUST00675,2023-09-22,Women's Clothing,Jacket,1,52.59,52.59,Loyal
TXN13613,CUST02352,2023-09-22,Women's Clothing,Skirt,5,84.82,424.1,New
TXN5221,CUST00783,2023-09-22,Men's Clothing,Sweater,3,102.65,307.95,Champions
TXN3593,CUST00478,2023-09-22,Men's Clothing,Shirt,5,42.22,211.1,Champions
TXN18595,CUST03227,2023-09-22,Men's Clothing,T-Shirt,5,73.62,368.1,Champions
TXN6164,CUST00964,2023-09-22,Women's Clothing,Blouse,4,109.53,438.12,Champions
TXN13756,CUST02372,2023-09-22,Women's Clothing,Dress,2,130.69,261.38,Champions
TXN2501,CUST00277,2023-09-22,Men's Clothing,Shirt,5,58.58,292.9,Loyal
TXN12906,CUST02220,2023-09-22,Accessories,Wallet,2,36.46,72.92,Champions
TXN4107,CUST00576,2023-09-22,Women's Clothing,Jacket,1,129.36,129.36,Champions
TXN9635,CUST01616,2023-09-22,Accessories,Wallet,2,66.18,132.36,Others
TXN10512,CUST01777,2023-09-22,Women's Clothing,Jacket,3,66.93,200.79,Loyal
TXN3136,CUST00393,2023-09-22,Women's Clothing,Jeans,1,146.58,146.58,Loyal
TXN10739,CUST01817,2023-09-22,Men's Clothing,Jacket,5,61.66,308.3,At-Risk
TXN2671,CUST00300,2023-09-22,Accessories,Scarf,2,38.99,77.98,Lost
TXN1858,CUST00155,2023-09-22,Men's Clothing,Shirt,3,43.74,131.22,Champions
TXN3699,CUST00496,2023-09-22,Accessories,Handbag,5,26.69,133.45,Champions
TXN13908,CUST02396,2023-09-22,Accessories,Scarf,5,58.45,292.25,Loyal
TXN2058,CUST00191,2023-09-22,Men's Clothing,Jacket,2,56.52,113.04,Champions
TXN2639,CUST00296,2023-09-22,Footwear,Sneakers,5,121.78,608.9,Champions
TXN15953,CUST02771,2023-09-22,Women's Clothing,Jacket,3,142.06,426.18,Loyal
TXN3882,CUST00533,2023-09-22,Women's Clothing,Jacket,5,74.12,370.6,New
TXN1984,CUST00181,2023-09-22,Men's Clothing,Shirt,2,86.66,173.32,Champions
TXN17939,CUST03108,2023-09-22,Men's Clothing,Sweater,5,41.58,207.9,New
TXN7330,CUST01190,2023-09-22,Women's Clothing,Skirt,2,80.56,161.12,New
TXN7728,CUST01265,2023-09-22,Footwear,Sandals,5,139.83,699.15,Champions
TXN3058,CUST00377,2023-09-22,Men's Clothing,Pants,4,48.61,194.44,Champions
TXN9677,CUST01623,2023-09-22,Men's Clothing,T-Shirt,4,111.65,446.6,Loyal
TXN3048,CUST00374,2023-09-22,Men's Clothing,Sweater,1,58.94,58.94,At-Risk
TXN14594,CUST02520,2023-09-22,Men's Clothing,Pants,1,94.82,94.82,Champions
TXN1227,CUST00040,2023-09-22,Women's Clothing,Skirt,4,55.11,220.44,Loyal
TXN8608,CUST01427,2023-09-22,Women's Clothing,Jeans,3,83.97,251.91,Champions
TXN16091,CUST02791,2023-09-22,Men's Clothing,Shirt,5,79.48,397.4,Champions
TXN9228,CUST01537,2023-09-22,Men's Clothing,Pants,2,53.88,107.76,Champions
TXN8772,CUST01460,2023-09-22,Women's Clothing,Dress,1,82.31,82.31,Champions
TXN10897,CUST01853,2023-09-22,Men's Clothing,Sweater,5,109.8,549.0,Loyal
TXN17020,CUST02943,2023-09-22,Men's Clothing,T-Shirt,1,37.3,37.3,Loyal
TXN2066,CUST00192,2023-09-22,Women's Clothing,Blouse,5,115.33,576.65,Champions
TXN6898,CUST01108,2023-09-22,Footwear,Heels,2,135.74,271.48,Loyal
TXN7907,CUST01294,2023-09-22,Accessories,Scarf,5,15.5,77.5,Loyal
TXN13348,CUST02309,2023-09-22,Women's Clothing,Jacket,4,78.09,312.36,Champions
TXN14065,CUST02425,2023-09-22,Men's Clothing,Jacket,4,59.56,238.24,Lost
TXN6553,CUST01040,2023-09-22,Men's Clothing,Sweater,1,64.5,64.5,At-Risk
TXN12567,CUST02151,2023-09-22,Men's Clothing,T-Shirt,5,111.21,556.05,At-Risk
TXN14874,CUST02573,2023-09-22,Women's Clothing,Jacket,3,62.21,186.63,Champions
TXN3899,CUST00537,2023-09-22,Women's Clothing,Jacket,1,99.12,99.12,Champions
TXN5962,CUST00919,2023-09-23,Women's Clothing,Jeans,2,65.78,131.56,Champions
TXN10122,CUST01704,2023-09-23,Men's Clothing,Sweater,2,64.18,128.36,Loyal
TXN6277,CUST00989,2023-09-23,Women's Clothing,Dress,2,35.51,71.02,At-Risk
TXN12240,CUST02086,2023-09-23,Women's Clothing,Blouse,1,101.22,101.22,Loyal
TXN7573,CUST01234,2023-09-23,Accessories,Handbag,1,48.77,48.77,At-Risk
TXN13155,CUST02269,2023-09-23,Women's Clothing,Dress,5,91.15,455.75,Champions
TXN11100,CUST01893,2023-09-23,Footwear,Sneakers,2,82.63,165.26,Others
TXN12269,CUST02089,2023-09-23,Women's Clothing,Dress,1,77.74,77.74,Champions
TXN8860,CUST01473,2023-09-23,Women's Clothing,Dress,5,66.65,333.25,Champions
TXN17870,CUST03098,2023-09-23,Men's Clothing,Jacket,1,69.12,69.12,Champions
TXN12921,CUST02224,2023-09-23,Women's Clothing,Jacket,1,66.91,66.91,Champions
TXN7581,CUST01237,2023-09-23,Footwear,Boots,1,72.97,72.97,New
TXN3921,CUST00541,2023-09-23,Men's Clothing,Jacket,1,92.6,92.6,Champions
TXN12740,CUST02187,2023-09-23,Women's Clothing,Jacket,3,65.53,196.59,At-Risk
TXN11662,CUST01980,2023-09-23,Accessories,Sunglasses,4,63.44,253.76,At-Risk
TXN4527,CUST00654,2023-09-23,Accessories,Belt,2,61.7,123.4,Loyal
TXN7591,CUST01239,2023-09-23,Women's Clothing,Blouse,4,86.11,344.44,Champions
TXN13138,CUST02266,2023-09-23,Women's Clothing,Skirt,2,133.83,267.66,New
TXN6230,CUST00981,2023-09-23,Men's Clothing,Shirt,2,64.31,128.62,At-Risk
TXN13050,CUST02249,2023-09-23,Women's Clothing,Jacket,3,53.45,160.35,Champions
TXN10115,CUST01703,2023-09-23,Men's Clothing,Shirt,2,50.0,100.0,Loyal
TXN13327,CUST02304,2023-09-23,Women's Clothing,Jacket,5,137.89,689.45,Champions
TXN16035,CUST02784,2023-09-23,Accessories,Belt,3,69.67,209.01,Champions
TXN2288,CUST00237,2023-09-23,Women's Clothing,Jacket,3,130.93,392.79,Champions
TXN17850,CUST03094,2023-09-23,Accessories,Wallet,2,37.04,74.08,New
TXN7012,CUST01124,2023-09-23,Footwear,Boots,2,161.75,323.5,Loyal
TXN7816,CUST01281,2023-09-23,Women's Clothing,Skirt,3,53.15,159.45,Loyal
TXN10649,CUST01802,2023-09-23,Women's Clothing,Blouse,5,78.37,391.85,Loyal
TXN16992,CUST02938,2023-09-23,Footwear,Loafers,3,137.85,413.55,Champions
TXN6733,CUST01077,2023-09-23,Men's Clothing,Sweater,4,36.89,147.56,At-Risk
TXN4127,CUST00581,2023-09-23,Women's Clothing,Dress,3,45.93,137.79,Champions
TXN9364,CUST01566,2023-09-23,Men's Clothing,Sweater,3,94.79,284.37,Others
TXN18248,CUST03169,2023-09-23,Accessories,Handbag,3,42.29,126.87,Loyal
TXN1296,CUST00050,2023-09-23,Accessories,Belt,4,46.87,187.48,Champions
TXN11358,CUST01932,2023-09-23,Women's Clothing,Blouse,1,85.45,85.45,Loyal
TXN16897,CUST02924,2023-09-23,Accessories,Belt,2,21.34,42.68,At-Risk
TXN16730,CUST02899,2023-09-23,Accessories,Handbag,5,37.15,185.75,New
TXN7782,CUST01274,2023-09-23,Men's Clothing,Jacket,2,102.81,205.62,Champions
TXN16159,CUST02806,2023-09-23,Women's Clothing,Jeans,3,103.72,311.16,Champions
TXN18597,CUST03227,2023-09-23,Women's Clothing,Blouse,1,128.89,128.89,Champions
TXN18309,CUST03179,2023-09-23,Women's Clothing,Dress,5,85.07,425.35,New
TXN3187,CUST00404,2023-09-23,Accessories,Wallet,4,36.08,144.32,Lost
TXN9190,CUST01529,2023-09-23,Accessories,Sunglasses,3,42.11,126.33,Champions
TXN9985,CUST01681,2023-09-23,Men's Clothing,Pants,3,116.51,349.53,New
TXN3227,CUST00409,2023-09-23,Men's Clothing,Shirt,1,88.65,88.65,At-Risk
TXN1770,CUST00137,2023-09-23,Women's Clothing,Blouse,2,104.93,209.86,Lost
TXN4704,CUST00678,2023-09-23,Footwear,Heels,1,163.95,163.95,Champions
TXN5527,CUST00843,2023-09-23,Footwear,Loafers,5,107.64,538.2,Others
TXN15137,CUST02624,2023-09-23,Women's Clothing,Jacket,2,102.81,205.62,New
TXN11888,CUST02018,2023-09-23,Accessories,Belt,3,34.37,103.11,Champions
TXN13008,CUST02242,2023-09-23,Women's Clothing,Dress,2,52.67,105.34,Champions
TXN11795,CUST02005,2023-09-23,Women's Clothing,Skirt,1,114.28,114.28,Champions
TXN17080,CUST02954,2023-09-23,Men's Clothing,T-Shirt,4,95.73,382.92,Champions
TXN1987,CUST00181,2023-09-23,Women's Clothing,Dress,5,106.19,530.95,Champions
TXN13961,CUST02403,2023-09-23,Women's Clothing,Skirt,4,117.86,471.44,Others
TXN9385,CUST01569,2023-09-23,Men's Clothing,Pants,3,36.84,110.52,Loyal
TXN9479,CUST01584,2023-09-23,Footwear,Sandals,1,161.59,161.59,At-Risk
TXN6746,CUST01079,2023-09-23,Men's Clothing,Pants,1,52.8,52.8,New
TXN5145,CUST00762,2023-09-23,Men's Clothing,Jacket,2,57.68,115.36,Champions
TXN16623,CUST02885,2023-09-23,Men's Clothing,Sweater,5,90.58,452.9,Loyal
TXN14632,CUST02525,2023-09-23,Women's Clothing,Jacket,5,140.61,703.05,Others
TXN8192,CUST01350,2023-09-23,Men's Clothing,T-Shirt,4,44.3,177.2,Loyal
TXN4045,CUST00568,2023-09-23,Men's Clothing,T-Shirt,4,113.92,455.68,Lost
TXN7502,CUST01219,2023-09-23,Men's Clothing,Shirt,3,89.34,268.02,Loyal
TXN12510,CUST02136,2023-09-23,Women's Clothing,Dress,5,130.34,651.7,Champions
TXN2150,CUST00211,2023-09-23,Men's Clothing,Jacket,5,114.41,572.05,Loyal
TXN4457,CUST00643,2023-09-23,Men's Clothing,T-Shirt,2,85.35,170.7,New
TXN8200,CUST01352,2023-09-23,Women's Clothing,Jeans,2,45.96,91.92,Loyal
TXN16916,CUST02926,2023-09-23,Women's Clothing,Jacket,1,68.01,68.01,Champions
TXN3338,CUST00432,2023-09-23,Women's Clothing,Jeans,3,133.16,399.48,New
TXN15553,CUST02701,2023-09-23,Accessories,Wallet,2,31.62,63.24,Champions
TXN13455,CUST02325,2023-09-23,Women's Clothing,Skirt,5,143.15,715.75,Loyal
TXN6702,CUST01072,2023-09-23,Men's Clothing,Pants,1,109.73,109.73,Champions
TXN8710,CUST01446,2023-09-23,Women's Clothing,Skirt,1,37.35,37.35,New
TXN12711,CUST02181,2023-09-23,Women's Clothing,Dress,2,91.25,182.5,New
TXN9544,CUST01598,2023-09-23,Women's Clothing,Jacket,3,56.82,170.46,Loyal
TXN2256,CUST00231,2023-09-23,Women's Clothing,Jacket,3,95.9,287.7,New
TXN14398,CUST02489,2023-09-23,Women's Clothing,Dress,1,54.1,54.1,Loyal
TXN13418,CUST02319,2023-09-23,Accessories,Wallet,3,47.31,141.93,Champions
TXN18384,CUST03192,2023-09-23,Women's Clothing,Jeans,2,96.96,193.92,Loyal
TXN6341,CUST01002,2023-09-23,Footwear,Sandals,2,117.06,234.12,Loyal
TXN8187,CUST01350,2023-09-23,Women's Clothing,Blouse,3,58.3,174.9,Loyal
TXN17795,CUST03082,2023-09-23,Women's Clothing,Jacket,3,77.27,231.81,New
TXN5056,CUST00747,2023-09-23,Accessories,Sunglasses,5,72.52,362.6,Champions
TXN15294,CUST02652,2023-09-23,Accessories,Sunglasses,3,55.11,165.33,Others
TXN17590,CUST03044,2023-09-24,Women's Clothing,Blouse,3,105.43,316.29,Champions
TXN17922,CUST03105,2023-09-24,Men's Clothing,Sweater,3,102.14,306.42,Loyal
TXN10409,CUST01757,2023-09-24,Men's Clothing,Jacket,2,36.89,73.78,Loyal
TXN1554,CUST00093,2023-09-24,Accessories,Handbag,3,66.14,198.42,New
TXN16142,CUST02803,2023-09-24,Men's Clothing,Shirt,2,34.24,68.48,New
TXN9610,CUST01611,2023-09-24,Women's Clothing,Dress,2,79.26,158.52,Loyal
TXN12723,CUST02183,2023-09-24,Men's Clothing,Jacket,4,73.75,295.0,Loyal
TXN15847,CUST02754,2023-09-24,Footwear,Heels,3,99.86,299.58,Loyal
TXN3034,CUST00371,2023-09-24,Men's Clothing,Shirt,5,33.49,167.45,Loyal
TXN2524,CUST00280,2023-09-24,Men's Clothing,Jacket,4,95.54,382.16,At-Risk
TXN2529,CUST00281,2023-09-24,Men's Clothing,Jacket,5,35.71,178.55,At-Risk
TXN3679,CUST00495,2023-09-24,Men's Clothing,Sweater,5,92.63,463.15,Champions
TXN12541,CUST02145,2023-09-24,Women's Clothing,Blouse,2,78.5,157.0,New
TXN10384,CUST01751,2023-09-24,Men's Clothing,Shirt,1,52.81,52.81,Lost
TXN17940,CUST03108,2023-09-24,Men's Clothing,Pants,2,33.58,67.16,New
TXN11291,CUST01917,2023-09-24,Women's Clothing,Jacket,4,106.87,427.48,At-Risk
TXN12341,CUST02105,2023-09-24,Women's Clothing,Blouse,2,98.44,196.88,At-Risk
TXN3003,CUST00366,2023-09-24,Women's Clothing,Jacket,4,42.44,169.76,Loyal
TXN3320,CUST00427,2023-09-24,Footwear,Boots,1,79.21,79.21,New
TXN12848,CUST02212,2023-09-24,Women's Clothing,Blouse,3,48.29,144.87,At-Risk
TXN6106,CUST00949,2023-09-24,Women's Clothing,Jacket,1,130.92,130.92,New
TXN5986,CUST00924,2023-09-24,Men's Clothing,Jacket,5,72.34,361.7,Loyal
TXN1222,CUST00040,2023-09-24,Women's Clothing,Jeans,3,53.84,161.52,Loyal
TXN12568,CUST02152,2023-09-24,Women's Clothing,Jacket,1,54.98,54.98,Others
TXN10242,CUST01727,2023-09-24,Men's Clothing,Jacket,1,57.99,57.99,Champions
TXN9542,CUST01598,2023-09-24,Accessories,Sunglasses,1,72.81,72.81,Loyal
TXN3051,CUST00374,2023-09-24,Men's Clothing,Pants,1,57.64,57.64,At-Risk
TXN14514,CUST02508,2023-09-24,Women's Clothing,Skirt,5,75.25,376.25,New
TXN6161,CUST00964,2023-09-24,Women's Clothing,Blouse,5,115.42,577.1,Champions
TXN1563,CUST00095,2023-09-24,Women's Clothing,Dress,1,69.27,69.27,New
TXN9819,CUST01655,2023-09-24,Women's Clothing,Blouse,3,48.21,144.63,Champions
TXN10379,CUST01749,2023-09-24,Women's Clothing,Dress,5,42.34,211.7,Champions
TXN8871,CUST01476,2023-09-24,Women's Clothing,Dress,5,113.9,569.5,Loyal
TXN9370,CUST01568,2023-09-24,Women's Clothing,Dress,5,83.2,416.0,Champions
TXN15872,CUST02758,2023-09-24,Women's Clothing,Dress,5,91.93,459.65,Champions
